unit_code,name,description,comments,start_date,end_date,symbol
XBO,Botella no-protegida y cilíndrica,Recipiente de forma cilíndrica de cuello estrecho sin material de empaque protector externo.,,1/1/22,,
XBP,Globo protegido,,,1/1/22,,
XBQ,Botella cilíndrica protegida,Recipiente de forma cilíndrica de cuello estrecho con material de empaque protector externo.,,1/1/22,,
XBR,Barra,,,1/1/22,,
XBS,"Botella, no-protegida en forma de bulbo",Recipiente en forma de bulbo de cuello estrecho sin material de empaque protector externo.,,1/1/22,,
XBT,Rollo de tela,,,1/1/22,,
XBU,Butt,Barril de 1/2 tonel,,1/1/22,,
XBV,Botella de bulbo protegido,Recipiente en forma de bulbo de cuello estrecho con material de empaque protector externo.,,1/1/22,,
XBW,Caja para líquidos,,,1/1/22,,
XBX,Caja,,,1/1/22,,
XBY,"Tablero, con fleje/ agrupados/ armados",,,1/1/22,,
XBZ,"Barras, con fleje/ agrupados/ armados",,,1/1/22,,
XCA,Lata rectangular,,,1/1/22,,
XCB,Cajón para cerveza,,,1/1/22,,
XCC,Mantequera,,,1/1/22,,
XCD,Lata con mango y boquilla,,,1/1/22,,
XCE,Cesto tejido,,,1/1/22,,
XCF,Cofre,,,1/1/22,,
XCG,Contenedor tipo Jaula,,,1/1/22,,
XCH,Cajonera,,,1/1/22,,
XCI,Frasco,,,1/1/22,,
XCJ,Ataúd,,,1/1/22,,
XCK,Barrica,,,1/1/22,,
XCL,Espiral,,,1/1/22,,
XCM,Paquete de tarjetas,Paquete plano normalmente hecho de cartón desde / hacia el cual el producto es a menudo colgado o unido.,,1/1/22,,
XCN,"Contenedor, no especificado como equipo de transporte",,,1/1/22,,
XCO,Garrafón no protegido,,,1/1/22,,
XCP,Garrafón protegido,,,1/1/22,,
XCQ,Cartucho,Paquete que contiene una carga tal como un explosivo propulsor para armas de fuego o tóner de tinta para una impresora.,,1/1/22,,
XCR,Cajón,,,1/1/22,,
XCS,Estuche,,,1/1/22,,
XCT,Cartón,,,1/1/22,,
XCU,Vaso,,,1/1/22,,
XCV,Cubierta,,,1/1/22,,
XCW,Jaula estilo rodillo,,,1/1/22,,
XCX,Lata cilíndrica,,,1/1/22,,
XCY,Cilindro,,,1/1/22,,
XCZ,Lona,,,1/1/22,,
XDA,Cajón multicapa de plástico,,,1/1/22,,
XDB,Cajón de varias capas de madera,,,1/1/22,,
XDC,Cajón multicapa de cartón,,,1/1/22,,
XDG,"Jaula, Según la clasificación de la compañía (Commonwealth Handling Equipment Pool (CHEP))",,,1/1/22,,
XDH,"Caja, Según la clasificación de la compañía (CHEP), Eurobox",Caja montada sobre una base de pallet Según la clasificación de la compañía (CHEP).,,1/1/22,,
XDI,Tambor de hierro,,,1/1/22,,
XDJ,"damajuana o garrafa, no protegido",,,1/1/22,,
XDK,"Cajón a granel, cartón",,,1/1/22,,
XDL,Cajas de plástico,,,1/1/22,,
XDM,Cajones a granel de madera,,,1/1/22,,
XDN,Dispensador,,,1/1/22,,
XDP,"damajuana o garrafa, protegido",,,1/1/22,,
XDR,Tambor,,,1/1/22,,
XDS,Bandeja de una capa sin cubierta y de plástico,,,1/1/22,,
XDT,Bandeja de una capa sin cubierta y de madera,,,1/1/22,,
XDU,Bandeja de una capa sin cubierta y  poliestireno,,,1/1/22,,
XDV,Bandeja de una capa sin cubierta y de cartón,,,1/1/22,,
XDW,Bandeja de dos capas sin tapa y con bandeja de plástico,,,1/1/22,,
XDX,Bandeja de dos capas sin cubierta y de madera,,,1/1/22,,
XDY,Bandeja de dos capas sin cubierta y de cartón,,,1/1/22,,
XEC,Bolsa de plástico,,,1/1/22,,
XED,"Estuche, con pallet de base",,,1/1/22,,
XEE,"Estuche, con pallet base de madera",,,1/1/22,,
XEF,"Estuche, con pallet base de cartón",,,1/1/22,,
XEG,"Estuche, con pallet base de plástico",,,1/1/22,,
XEH,"Estuche, con pallet base de metal",,,1/1/22,,
XEI,Estuche isotérmico,,,1/1/22,,
XEN,Sobre,,,1/1/22,,
XFB,Bolsa flexible,"Bolsa de contención flexible hecha de plástico, usado típicamente para el transporte de mercancías no peligrosas a granel, que usan contenedores de transporte de tamaño estándar.",,1/1/22,,
XFC,Cajón para fruta,,,1/1/22,,
XFD,Cajón enmarcado,,,1/1/22,,
XFE,Tanque flexible,"Contenedor flexible de plástico, usado típicamente para el transporte de cargas no peligrosas a granel usando contenedores de transporte de tamaño estándar.",,1/1/22,,
XFI,Firkin,Barril de 41 litros,,1/1/22,,
XFL,Matraz,,,1/1/22,,
XFO,Cajón para zapatos,,,1/1/22,,
XFP,Caja auxiliar para película fotográfica,,,1/1/22,,
XFR,Marco,,,1/1/22,,
XFT,Contenedor para alimentos,,,1/1/22,,
XFW,Carro de cama plana,Módulo con ruedas en el que las bandejas u otros artículos de forma regular se empacan para fines de transporte.,,1/1/22,,
XFX,Bolsa flexible tipo contenedor,,,1/1/22,,
XGB,Botella para gas,Cilindro metálico de cuello estrecho para la retención de gas licuado o comprimido.,,1/1/22,,
XGI,Viga,,,1/1/22,,
XGL,Contenedor tipo galón,Contenedor con una capacidad de un galón.,,1/1/22,,
XGR,Recipiente de vidrio,Recipiente de contención de vidrio para retener sustancias o artículos.,,1/1/22,,
XGU,Bandeja contenedor para apilar horizontalmente objetos planos,Bandeja para contiene objetos planos apilados uno encima del otro.,,1/1/22,,
XGY,Costal de Yute,"Hecho de yute, usado para transportar mercancías gruesas, tales como granos, patatas, y otros productos agrícolas.",,1/1/22,,
XGZ,Vigas con correas o agrupadas,,,1/1/22,,
XHA,Cesta con mango y de plástico,,,1/1/22,,
XHB,Cesta con mango y de madera,,,1/1/22,,
XHC,Cesta  con asa y de  cartón,,,1/1/22,,
XHG,Hogshead,Barril de 1/4 de tonel,,1/1/22,,
XHN,Gancho,"Artefacto, cuya forma con un gancho en la parte superior, tiene el propósito de colgar artículos de un carril.",,1/1/22,,
XHR,Cesto,,,1/1/22,,
XIA,Paquete con pantalla y de madera,,,1/1/22,,
XIB,Paquete  con pantalla y de cartón,,,1/1/22,,
XIC,Paquete con pantalla y de plástico,,,1/1/22,,
XID,Paquete con pantalla y de metal,,,1/1/22,,
XIE,Paquete de mostrador.,,,1/1/22,,
XIF,Envase para alimentos,"Envase flexible tubular o de piel, posiblemente transparente, a menudo utilizado para contener alimentos (por ejemplo salami).",,1/1/22,,
XIG,Paquete envuelto en papel,,,1/1/22,,
XIH,Tambor de plástico,,,1/1/22,,
XIK,Paquete de cartón con los agujeros para botellas,Material de empaque realizado en cartón que facilita la separación de botellas individuales de vidrio o plástico.,,1/1/22,,
XIL,Bandeja rígida con tapa y apilable (CEN TS 14482: 2002),Bandeja rígida apilable empotrada compatible con CEN TS 14482: 2002.,,1/1/22,,
XIN,Lingote,,,1/1/22,,
XIZ,Lingotes  con correas/ agrupados,,,1/1/22,,
XJB,Bolsa jumbo,"Bolsa de contención flexible, ampliamente utilizada para almacenamiento, transporte y manipulación de materiales en polvo, escamas o granulares. Típicamente construido a partir de tejido de polipropileno (PP) tejido en forma de bolsas cúbicas.",,1/1/22,,
XJC,Bidón rectangular,,,1/1/22,,
XJG,Jarra,,,1/1/22,,
XJR,Tarro,,,1/1/22,,
XJT,Bolsa de yute,,,1/1/22,,
XJY,"Bidón, cilíndrico",,,1/1/22,,
XKG,Barrilete,,,1/1/22,,
XKI,Kit (Conjunto de piezas),Conjunto de artículos o implementos utilizados para un propósito específico.,,1/1/22,,
XLE,Valijas,"Colección de bolsas, cajas y / o contenedores que contienen objetos personales para un viaje.",,1/1/22,,
XLG,Bitácora,,,1/1/22,,
XLT,Lote,,,1/1/22,,
XLU,Caja de arrastre,Caja de madera para el transporte y almacenamiento de frutas y verduras.,,1/1/22,,
XLV,Contenedor pequeño,"Contenedor de madera o metal, usado para empacar artículos de uso doméstico y personales.",,1/1/22,,
XLZ,Registros  con fleje/ agrupados/ armados,,,1/1/22,,
XMA,Cajón metálico,Caja de contención hecha de metal para retener sustancias o artículos.,,1/1/22,,
XMB,Múltiplo de bolsas,,,1/1/22,,
XMC,Cajón para leche,,,1/1/22,,
XME,Contenedor de metal,"Tipo de caja de contención hecha de metal para retener sustancias o artículos, no especificado de otro modo como equipo de transporte.",,1/1/22,,
XMR,Recipiente de metal,Recipiente de contención de metal para retener sustancias o artículos.,,1/1/22,,
XMS,Saco milti-pared,,,1/1/22,,
XMT,Tapete,,,1/1/22,,
XMW,Contenedor envuelto en plástico,Recipiente de contención envuelto en plástico para retener sustancias o artículos.,,1/1/22,,
XMX,Caja pequeña de cerillos,,,1/1/22,,
XNA,No disponible,,,1/1/22,,
XNE,Sin empaque o no empaquetado,,,1/1/22,,
XNF,"Sin empaque o no empaquetado, unidad simple",,,1/1/22,,
XNG,"Sin empaque o no empaquetado, unidades múltiples",,,1/1/22,,
XNS,Caja nido,,,1/1/22,,
XNT,Red,,,1/1/22,,
XNU,Red de plástico con tubo,,,1/1/22,,
XNV,Red textil con tubo,,,1/1/22,,
XOA,"Pallet, Según la clasificación de la compañía (Commonwealth Handling Equipment Pool (CHEP) 40 cm x 60 cm",Pallet de dimensiones 40 centímetros x 60 centímetros.,,1/1/22,,
XOB,"Pallet, Según la clasificación de la compañía (Commonwealth Handling Equipment Pool (CHEP) 80 cm x 120 cm",Pallet de dimensiones 80 centímetros x 120 centímetros.,,1/1/22,,
XOC,"Pallet, Según la clasificación de la compañía (Commonwealth Handling Equipment Pool (CHEP) 100 cm x 120 cm",Pallet de dimensiones 100 centímetros x 120 centímetros.,,1/1/22,,
XOD,"Pallet, AS 4068-1993",Pallet con  estándar australiano de dimensiones 115.5 centímetros x 116.5 centímetros.,,1/1/22,,
XOE,"Pallet, ISO T11","Pallet con estándar ISO de dimensiones 110 centímetros x 110 centímetros, prevalente en la región Asia-Pacífico.",,1/1/22,,
XOF,"Plataforma, peso o dimensión no especificada",Plataforma de carga equivalente del Pallet de dimensiones desconocidas o peso desconocido.,,1/1/22,,
XOK,Bloque,"Una pieza sólida de una sustancia dura, tal como granito, que tiene uno o más lados planos.",,1/1/22,,
XOT,Octabin,"Envase estándar de cartón de grandes dimensiones para almacenar por ejemplo verduras, gránulos de plástico u otros productos secos.",,1/1/22,,
XP2,Charola,"Recipiente ancho y abierto, usualmente de metal.",,1/1/22,,
XPA,Cajetilla,Paquete pequeño.,,1/1/22,,
XPB,"Pallet, Caja combinada y abierta con caja y pallet.",,,1/1/22,,
XPC,Paquete postal,,,1/1/22,,
XPD,Pallet modular con collares (80cms * 100cms),Pallet tamaño estándar de dimensiones 80 centímetros por 100 centímetros (cms).,,1/1/22,,
XPE,Pallet modular con collares (80cms * 120cms),Pallet tamaño estándar de dimensiones 80 centímetros por 120 centímetros (cms).,,1/1/22,,
XPF,Corral,Pequeño recinto abierto para retener animales.,,1/1/22,,
XPG,Placa,,,1/1/22,,
XPH,Cantaro,,,1/1/22,,
XPI,Pleca,,,1/1/22,,
XPJ,Canastilla,,,1/1/22,,
XPK,Paquete,Unidad de empaque estándar.,,1/1/22,,
XPL,Balde,,,1/1/22,,
XPN,Tablón,,,1/1/22,,
XPO,Bolsa pequeña,,,1/1/22,,
XPR,Contenedor de plástico,Recipiente de contención de plástico para retener sustancias o artículos.,,1/1/22,,
XPT,Maceta,,,1/1/22,,
XPU,Cacerola,,,1/1/22,,
XPV,"Tubos, con fleje/ agrupados/ armados",,,1/1/22,,
XPX,Pallet,"Plataforma o caja abierta, generalmente de madera, en la que se conservan las mercancías para facilitar el manejo mecánico durante el transporte y almacenamiento.",,1/1/22,,
XPY,Placas con fleje/ agrupados/ armados,,,1/1/22,,
XPZ,Tablones con fleje/ agrupados/ armados,,,1/1/22,,
XQA,Tambor de acero con cabeza no desmontable,,,1/1/22,,
XQB,Tambor de  acero con cabeza extraíble,,,1/1/22,,
XQC,Tambor de aluminio con cabeza no extraíble,,,1/1/22,,
XQD,Tambor de aluminio con cabeza extraíble,,,1/1/22,,
XQF,"Tambor, plástico con cabeza no desmontable",,,1/1/22,,
XQG,"Tambor, plástico, cabeza extraíble",,,1/1/22,,
XQH,Barril de madera con tapón,,,1/1/22,,
XQJ,Barril de madera con cabeza desprendible,,,1/1/22,,
XQK,Bidón de acero con cabeza no desmontable,,,1/1/22,,
XQL,Bidón de acero con cabeza desmontable,,,1/1/22,,
XQM,Bidón de plástico con cabeza no desmontable,,,1/1/22,,
XQN,Bidón de plástico con cabeza extraíble,,,1/1/22,,
XQP,Caja de madera natural estándar,,,1/1/22,,
XQQ,Caja de madera natural con muros a prueba de filtraciones,,,1/1/22,,
XQR,Caja de plástico expandida,,,1/1/22,,
XQS,Caja de plástico sólida,,,1/1/22,,
XRD,Rod,,,1/1/22,,
XRG,Anillo,,,1/1/22,,
XRJ,"Estante, Perchero para ropa",,,1/1/22,,
XRK,Estante,,,1/1/22,,
XRL,Carrete,Dispositivo giratorio cilíndrico con un reborde en cada extremo en el que se enrollan los materiales.,,1/1/22,,
XRO,Rollo,,,1/1/22,,
XRT,Red Roja,Material de confinamiento hecho de redes de malla roja para retener artículos (por ejemplo árboles).,,1/1/22,,
XRZ,Varillas  con fleje/ agrupados/ armados,,,1/1/22,,
XSA,Saco,,,1/1/22,,
XSB,Losa,,,1/1/22,,
XSC,Cajón poco profundo,,,1/1/22,,
XSD,Huso,,,1/1/22,,
XSE,Baúl,,,1/1/22,,
XSH,Bolsa pequeña hermética,,,1/1/22,,
XSI,Patín,Una plataforma o plataforma móvil baja para facilitar el manejo y transporte de mercancías.,,1/1/22,,
XSK,Carcasa esqueleto,,,1/1/22,,
XSL,Hoja de deslizamiento,Láminas de plástico duro se utilizan principalmente como la base sobre la cual apilan mercancías para optimizar el espacio dentro de un contenedor. Puede utilizarse como alternativa a un embalaje paletizado.,,1/1/22,,
XSM,Hoja de metal,,,1/1/22,,
XSO,Carrete pequeño,"Contenedor de empaque utilizado en el transporte de artículos tales como alambre, cable, cinta e hilo.",,1/1/22,,
XSP,Hoja de empaque de plástico,,,1/1/22,,
XSS,Cajón de acero,,,1/1/22,,
XSU,Maleta,,,1/1/22,,
XSV,Sobre de acero,,,1/1/22,,
XSW,Envoltorio,Mercancías retenidas en una película de plástico transparente que ha sido envuelta alrededor y luego encogido fuertemente a las mercancías.,,1/1/22,,
XSY,Manga,,,1/1/22,,
XSZ,Hojas  con fleje/ agrupados/ armados,,,1/1/22,,
XT1,Tableta,"Artículo suelto o sin empaque en forma de barra, bloque o pieza.",,1/1/22,,
XTB,Tina,,,1/1/22,,
XTC,Caja para té,,,1/1/22,,
XTD,Tubo plegable,,,1/1/22,,
XTG,Contenedor de tanque genérico,Recipiente especialmente construido para el transporte de líquidos y gases a granel.,,1/1/22,,
XTI,Tierce,Barril de 1/6 parte de tonel,,1/1/22,,
XTK,Tanque rectangular,,,1/1/22,,
XTL,Tina con tapa,,,1/1/22,,
XTN,Hojalata,,,1/1/22,,
XTO,Tonel,Barril con capacidad para 982 litros,,1/1/22,,
XTR,Maletero,,,1/1/22,,
XTS,Estructura,,,1/1/22,,
XTT,Bolsa de mano,Una gran bolsa o cesto.,,1/1/22,,
XTU,Tubo,,,1/1/22,,
XTV,Tubo con boquilla,"Tubo de plástico, metal o cartón, provisto de una boquilla, que contiene un producto líquido o semilíquido, por ejemplo silicio.",,1/1/22,,
XTW,Pallet tricapa,Una paleta ligera hecha de cartón ondulado resistente.,,1/1/22,,
XTY,Tanque cilíndrico,,,1/1/22,,
XTZ,Tubos  con fleje/ agrupados/ armados,,,1/1/22,,
