c_CodigoPostal,c_Estado,c_Municipio,c_Localidad,Estímulo Franja Fronteriza,Fecha inicio de vigencia ,Fecha fin de vigencia ,Referencias del Huso Horario
43950,HID,007,,0,1/7/19,,Tiempo del Centro
43951,HID,,,0,1/7/19,,Tiempo del Centro
43952,HID,,,0,1/7/19,,Tiempo del Centro
43953,HID,007,,0,1/7/19,,Tiempo del Centro
43954,HID,007,,0,1/7/19,,Tiempo del Centro
43955,HID,007,,0,1/7/19,,Tiempo del Centro
43956,HID,007,,0,1/7/19,,Tiempo del Centro
43957,HID,,,0,1/7/19,,Tiempo del Centro
43958,HID,,,0,1/7/19,,Tiempo del Centro
43959,HID,,,0,1/7/19,,Tiempo del Centro
43960,HID,021,,0,1/7/19,,Tiempo del Centro
43961,HID,021,,0,1/7/19,,Tiempo del Centro
43962,HID,,,0,1/7/19,,Tiempo del Centro
43963,HID,021,,0,1/7/19,,Tiempo del Centro
43964,HID,021,,0,1/7/19,,Tiempo del Centro
43965,HID,021,,0,1/7/19,,Tiempo del Centro
43966,HID,021,,0,1/7/19,,Tiempo del Centro
43967,HID,,,0,1/7/19,,Tiempo del Centro
43968,HID,021,,0,1/7/19,,Tiempo del Centro
43969,HID,,,0,1/7/19,,Tiempo del Centro
43970,HID,061,15,0,1/7/19,,Tiempo del Centro
43971,HID,061,,0,1/7/19,,Tiempo del Centro
43972,HID,061,,0,1/7/19,,Tiempo del Centro
43973,HID,061,15,0,1/7/19,,Tiempo del Centro
43974,HID,061,15,0,1/7/19,,Tiempo del Centro
43975,HID,061,15,0,1/7/19,,Tiempo del Centro
43976,HID,061,15,0,1/7/19,,Tiempo del Centro
43977,HID,061,15,0,1/7/19,,Tiempo del Centro
43978,HID,,,0,1/7/19,,Tiempo del Centro
43979,HID,,,0,1/7/19,,Tiempo del Centro
43980,HID,061,,0,1/7/19,,Tiempo del Centro
43981,HID,,,0,1/7/19,,Tiempo del Centro
43982,HID,,,0,1/7/19,,Tiempo del Centro
43983,HID,061,,0,1/7/19,,Tiempo del Centro
43984,HID,061,,0,1/7/19,,Tiempo del Centro
43985,HID,061,,0,1/7/19,,Tiempo del Centro
43986,HID,061,,0,1/7/19,,Tiempo del Centro
43987,HID,061,,0,1/7/19,,Tiempo del Centro
43988,HID,061,,0,1/7/19,,Tiempo del Centro
43989,HID,,,0,1/7/19,,Tiempo del Centro
43990,HID,061,04,0,1/7/19,,Tiempo del Centro
43991,HID,061,04,0,1/7/19,,Tiempo del Centro
43992,HID,,,0,1/7/19,,Tiempo del Centro
43993,HID,061,04,0,1/7/19,,Tiempo del Centro
43994,HID,061,04,0,1/7/19,,Tiempo del Centro
43995,HID,061,04,0,1/7/19,,Tiempo del Centro
43996,HID,061,04,0,1/7/19,,Tiempo del Centro
43997,HID,061,04,0,1/7/19,,Tiempo del Centro
43998,HID,061,04,0,1/7/19,,Tiempo del Centro
43999,HID,,,0,1/7/19,,Tiempo del Centro
00000,JAL,000,00,0,1/7/19,10/14/19,Tiempo del Centro
44000,JAL,,,0,1/7/19,,Tiempo del Centro
44001,JAL,,,0,1/7/19,,Tiempo del Centro
44002,JAL,,,0,1/7/19,,Tiempo del Centro
44003,JAL,,,0,1/7/19,,Tiempo del Centro
44004,JAL,,,0,1/7/19,,Tiempo del Centro
44005,JAL,,,0,1/7/19,,Tiempo del Centro
44006,JAL,,,0,1/7/19,,Tiempo del Centro
44007,JAL,,,0,1/7/19,,Tiempo del Centro
44008,JAL,,,0,1/7/19,,Tiempo del Centro
44009,JAL,039,03,0,1/7/19,,Tiempo del Centro
44010,JAL,,,0,1/7/19,,Tiempo del Centro
44011,JAL,,,0,1/7/19,,Tiempo del Centro
44012,JAL,,,0,1/7/19,,Tiempo del Centro
44013,JAL,,,0,1/7/19,,Tiempo del Centro
44014,JAL,,,0,1/7/19,,Tiempo del Centro
44015,JAL,,,0,1/7/19,,Tiempo del Centro
44016,JAL,,,0,1/7/19,,Tiempo del Centro
44017,JAL,,,0,1/7/19,,Tiempo del Centro
44018,JAL,,,0,1/7/19,,Tiempo del Centro
44019,JAL,,,0,1/7/19,,Tiempo del Centro
44020,JAL,,,0,1/7/19,,Tiempo del Centro
44021,JAL,,,0,1/7/19,,Tiempo del Centro
44022,JAL,,,0,1/7/19,,Tiempo del Centro
44023,JAL,,,0,1/7/19,,Tiempo del Centro
44024,JAL,,,0,1/7/19,,Tiempo del Centro
44025,JAL,,,0,1/7/19,,Tiempo del Centro
44026,JAL,,,0,1/7/19,,Tiempo del Centro
44027,JAL,,,0,1/7/19,,Tiempo del Centro
44028,JAL,,,0,1/7/19,,Tiempo del Centro
44029,JAL,,,0,1/7/19,,Tiempo del Centro
44030,JAL,,,0,1/7/19,,Tiempo del Centro
44031,JAL,,,0,1/7/19,,Tiempo del Centro
44032,JAL,,,0,1/7/19,,Tiempo del Centro
44033,JAL,,,0,1/7/19,,Tiempo del Centro
44034,JAL,,,0,1/7/19,,Tiempo del Centro
44035,JAL,,,0,1/7/19,,Tiempo del Centro
44036,JAL,,,0,1/7/19,,Tiempo del Centro
44037,JAL,,,0,1/7/19,,Tiempo del Centro
44038,JAL,,,0,1/7/19,,Tiempo del Centro
44039,JAL,,,0,1/7/19,,Tiempo del Centro
44040,JAL,,,0,1/7/19,,Tiempo del Centro
44041,JAL,,,0,1/7/19,,Tiempo del Centro
44042,JAL,,,0,1/7/19,,Tiempo del Centro
44043,JAL,,,0,1/7/19,,Tiempo del Centro
44044,JAL,,,0,1/7/19,,Tiempo del Centro
44045,JAL,,,0,1/7/19,,Tiempo del Centro
44046,JAL,,,0,1/7/19,,Tiempo del Centro
44047,JAL,,,0,1/7/19,,Tiempo del Centro
44048,JAL,,,0,1/7/19,,Tiempo del Centro
44049,JAL,,,0,1/7/19,,Tiempo del Centro
44050,JAL,,,0,1/7/19,,Tiempo del Centro
44051,JAL,,,0,1/7/19,,Tiempo del Centro
44052,JAL,,,0,1/7/19,,Tiempo del Centro
44053,JAL,,,0,1/7/19,,Tiempo del Centro
44054,JAL,,,0,1/7/19,,Tiempo del Centro
44055,JAL,,,0,1/7/19,,Tiempo del Centro
44056,JAL,,,0,1/7/19,,Tiempo del Centro
44057,JAL,,,0,1/7/19,,Tiempo del Centro
44058,JAL,,,0,1/7/19,,Tiempo del Centro
44059,JAL,,,0,1/7/19,,Tiempo del Centro
44060,JAL,,,0,1/7/19,,Tiempo del Centro
44061,JAL,,,0,1/7/19,,Tiempo del Centro
44062,JAL,,,0,1/7/19,,Tiempo del Centro
44063,JAL,,,0,1/7/19,,Tiempo del Centro
44064,JAL,,,0,1/7/19,,Tiempo del Centro
44065,JAL,,,0,1/7/19,,Tiempo del Centro
44066,JAL,,,0,1/7/19,,Tiempo del Centro
44067,JAL,,,0,1/7/19,,Tiempo del Centro
44068,JAL,,,0,1/7/19,,Tiempo del Centro
44069,JAL,,,0,1/7/19,,Tiempo del Centro
44070,JAL,,,0,1/7/19,,Tiempo del Centro
44071,JAL,,,0,1/7/19,,Tiempo del Centro
44072,JAL,,,0,1/7/19,,Tiempo del Centro
44073,JAL,,,0,1/7/19,,Tiempo del Centro
44074,JAL,,,0,1/7/19,,Tiempo del Centro
44075,JAL,,,0,1/7/19,,Tiempo del Centro
44076,JAL,,,0,1/7/19,,Tiempo del Centro
44077,JAL,,,0,1/7/19,,Tiempo del Centro
44078,JAL,,,0,1/7/19,,Tiempo del Centro
44079,JAL,,,0,1/7/19,,Tiempo del Centro
44080,JAL,,,0,1/7/19,,Tiempo del Centro
44081,JAL,,,0,1/7/19,,Tiempo del Centro
44082,JAL,,,0,1/7/19,,Tiempo del Centro
44083,JAL,,,0,1/7/19,,Tiempo del Centro
44084,JAL,,,0,1/7/19,,Tiempo del Centro
44085,JAL,,,0,1/7/19,,Tiempo del Centro
44086,JAL,,,0,1/7/19,,Tiempo del Centro
44087,JAL,,,0,1/7/19,,Tiempo del Centro
44088,JAL,,,0,1/7/19,,Tiempo del Centro
44089,JAL,,,0,1/7/19,,Tiempo del Centro
44090,JAL,,,0,1/7/19,,Tiempo del Centro
44091,JAL,,,0,1/7/19,,Tiempo del Centro
44092,JAL,,,0,1/7/19,,Tiempo del Centro
44093,JAL,,,0,1/7/19,,Tiempo del Centro
44094,JAL,,,0,1/7/19,,Tiempo del Centro
44095,JAL,,,0,1/7/19,,Tiempo del Centro
44096,JAL,,,0,1/7/19,,Tiempo del Centro
44097,JAL,,,0,1/7/19,,Tiempo del Centro
44098,JAL,,,0,1/7/19,,Tiempo del Centro
44099,JAL,,,0,1/7/19,,Tiempo del Centro
44100,JAL,039,03,0,1/7/19,,Tiempo del Centro
44101,JAL,,,0,1/7/19,,Tiempo del Centro
44102,JAL,,,0,1/7/19,,Tiempo del Centro
44103,JAL,,,0,1/7/19,,Tiempo del Centro
44104,JAL,,,0,1/7/19,,Tiempo del Centro
44105,JAL,,,0,1/7/19,,Tiempo del Centro
44106,JAL,,,0,1/7/19,,Tiempo del Centro
44107,JAL,,,0,1/7/19,,Tiempo del Centro
44108,JAL,,,0,1/7/19,,Tiempo del Centro
44109,JAL,,,0,1/7/19,,Tiempo del Centro
44110,JAL,039,03,0,1/7/19,,Tiempo del Centro
44111,JAL,,,0,1/7/19,,Tiempo del Centro
44112,JAL,,,0,1/7/19,,Tiempo del Centro
44113,JAL,,,0,1/7/19,,Tiempo del Centro
44114,JAL,,,0,1/7/19,,Tiempo del Centro
44115,JAL,,,0,1/7/19,,Tiempo del Centro
44116,JAL,,,0,1/7/19,,Tiempo del Centro
44117,JAL,,,0,1/7/19,,Tiempo del Centro
44118,JAL,,,0,1/7/19,,Tiempo del Centro
44119,JAL,,,0,1/7/19,,Tiempo del Centro
44120,JAL,,,0,1/7/19,,Tiempo del Centro
44121,JAL,,,0,1/7/19,,Tiempo del Centro
44122,JAL,,,0,1/7/19,,Tiempo del Centro
44123,JAL,,,0,1/7/19,,Tiempo del Centro
44124,JAL,,,0,1/7/19,,Tiempo del Centro
44125,JAL,,,0,1/7/19,,Tiempo del Centro
44126,JAL,,,0,1/7/19,,Tiempo del Centro
44127,JAL,,,0,1/7/19,,Tiempo del Centro
44128,JAL,,,0,1/7/19,,Tiempo del Centro
44129,JAL,,,0,1/7/19,,Tiempo del Centro
44130,JAL,039,03,0,1/7/19,,Tiempo del Centro
44131,JAL,,,0,1/7/19,,Tiempo del Centro
44132,JAL,,,0,1/7/19,,Tiempo del Centro
44133,JAL,,,0,1/7/19,,Tiempo del Centro
44134,JAL,,,0,1/7/19,,Tiempo del Centro
44135,JAL,,,0,1/7/19,,Tiempo del Centro
44136,JAL,,,0,1/7/19,,Tiempo del Centro
44137,JAL,,,0,1/7/19,,Tiempo del Centro
44138,JAL,,,0,1/7/19,,Tiempo del Centro
44139,JAL,,,0,1/7/19,,Tiempo del Centro
44140,JAL,039,03,0,1/7/19,,Tiempo del Centro
44141,JAL,,,0,1/7/19,,Tiempo del Centro
44142,JAL,,,0,1/7/19,,Tiempo del Centro
44143,JAL,,,0,1/7/19,,Tiempo del Centro
44144,JAL,,,0,1/7/19,,Tiempo del Centro
44145,JAL,,,0,1/7/19,,Tiempo del Centro
44146,JAL,,,0,1/7/19,,Tiempo del Centro
44147,JAL,,,0,1/7/19,,Tiempo del Centro
44148,JAL,,,0,1/7/19,,Tiempo del Centro
44149,JAL,,,0,1/7/19,,Tiempo del Centro
44150,JAL,039,03,0,1/7/19,,Tiempo del Centro
44151,JAL,,,0,1/7/19,,Tiempo del Centro
44152,JAL,,,0,1/7/19,,Tiempo del Centro
44153,JAL,,,0,1/7/19,,Tiempo del Centro
44154,JAL,,,0,1/7/19,,Tiempo del Centro
44155,JAL,,,0,1/7/19,,Tiempo del Centro
44156,JAL,,,0,1/7/19,,Tiempo del Centro
44157,JAL,,,0,1/7/19,,Tiempo del Centro
44158,JAL,039,03,0,1/7/19,,Tiempo del Centro
44159,JAL,,,0,1/7/19,,Tiempo del Centro
44160,JAL,039,03,0,1/7/19,,Tiempo del Centro
44161,JAL,,,0,1/7/19,,Tiempo del Centro
44162,JAL,,,0,1/7/19,,Tiempo del Centro
44163,JAL,,,0,1/7/19,,Tiempo del Centro
44164,JAL,,,0,1/7/19,,Tiempo del Centro
44165,JAL,,,0,1/7/19,,Tiempo del Centro
44166,JAL,,,0,1/7/19,,Tiempo del Centro
44167,JAL,,,0,1/7/19,,Tiempo del Centro
44168,JAL,,,0,1/7/19,,Tiempo del Centro
44169,JAL,,,0,1/7/19,,Tiempo del Centro
44170,JAL,039,03,0,1/7/19,,Tiempo del Centro
44171,JAL,,,0,1/7/19,,Tiempo del Centro
44172,JAL,,,0,1/7/19,,Tiempo del Centro
44173,JAL,,,0,1/7/19,,Tiempo del Centro
44174,JAL,,,0,1/7/19,,Tiempo del Centro
44175,JAL,,,0,1/7/19,,Tiempo del Centro
44176,JAL,,,0,1/7/19,,Tiempo del Centro
44177,JAL,,,0,1/7/19,,Tiempo del Centro
44178,JAL,,,0,1/7/19,,Tiempo del Centro
44179,JAL,,,0,1/7/19,,Tiempo del Centro
44180,JAL,039,03,0,1/7/19,,Tiempo del Centro
44181,JAL,,,0,1/7/19,,Tiempo del Centro
44182,JAL,,,0,1/7/19,,Tiempo del Centro
44183,JAL,,,0,1/7/19,,Tiempo del Centro
44184,JAL,,,0,1/7/19,,Tiempo del Centro
44185,JAL,,,0,1/7/19,,Tiempo del Centro
44186,JAL,,,0,1/7/19,,Tiempo del Centro
44187,JAL,,,0,1/7/19,,Tiempo del Centro
44188,JAL,,,0,1/7/19,,Tiempo del Centro
44189,JAL,,,0,1/7/19,,Tiempo del Centro
44190,JAL,039,03,0,1/7/19,,Tiempo del Centro
44191,JAL,,,0,1/7/19,,Tiempo del Centro
44192,JAL,,,0,1/7/19,,Tiempo del Centro
44193,JAL,,,0,1/7/19,,Tiempo del Centro
44194,JAL,,,0,1/7/19,,Tiempo del Centro
44195,JAL,,,0,1/7/19,,Tiempo del Centro
44196,JAL,,,0,1/7/19,,Tiempo del Centro
44197,JAL,,,0,1/7/19,,Tiempo del Centro
44198,JAL,,,0,1/7/19,,Tiempo del Centro
44199,JAL,,,0,1/7/19,,Tiempo del Centro
44200,JAL,039,03,0,1/7/19,,Tiempo del Centro
44201,JAL,,,0,1/7/19,,Tiempo del Centro
44202,JAL,,,0,1/7/19,,Tiempo del Centro
44203,JAL,,,0,1/7/19,,Tiempo del Centro
44204,JAL,,,0,1/7/19,,Tiempo del Centro
44205,JAL,,,0,1/7/19,,Tiempo del Centro
44206,JAL,,,0,1/7/19,,Tiempo del Centro
44207,JAL,,,0,1/7/19,,Tiempo del Centro
44208,JAL,,,0,1/7/19,,Tiempo del Centro
44209,JAL,,,0,1/7/19,,Tiempo del Centro
44210,JAL,039,03,0,1/7/19,,Tiempo del Centro
44211,JAL,,,0,1/7/19,,Tiempo del Centro
44212,JAL,,,0,1/7/19,,Tiempo del Centro
44213,JAL,,,0,1/7/19,,Tiempo del Centro
44214,JAL,039,03,0,1/7/19,,Tiempo del Centro
44215,JAL,039,03,0,1/7/19,,Tiempo del Centro
44216,JAL,039,03,0,1/7/19,,Tiempo del Centro
44217,JAL,039,03,0,1/7/19,,Tiempo del Centro
44218,JAL,039,03,0,1/7/19,,Tiempo del Centro
44219,JAL,039,03,0,1/7/19,,Tiempo del Centro
44220,JAL,039,03,0,1/7/19,,Tiempo del Centro
44221,JAL,,,0,1/7/19,,Tiempo del Centro
44222,JAL,,,0,1/7/19,,Tiempo del Centro
44223,JAL,,,0,1/7/19,,Tiempo del Centro
44224,JAL,,,0,1/7/19,,Tiempo del Centro
44225,JAL,,,0,1/7/19,,Tiempo del Centro
44226,JAL,,,0,1/7/19,,Tiempo del Centro
44227,JAL,039,03,0,1/7/19,,Tiempo del Centro
44228,JAL,,,0,1/7/19,,Tiempo del Centro
44229,JAL,,,0,1/7/19,,Tiempo del Centro
44230,JAL,039,03,0,1/7/19,,Tiempo del Centro
44231,JAL,,,0,1/7/19,,Tiempo del Centro
44232,JAL,,,0,1/7/19,,Tiempo del Centro
44233,JAL,,,0,1/7/19,,Tiempo del Centro
44234,JAL,,,0,1/7/19,,Tiempo del Centro
44235,JAL,,,0,1/7/19,,Tiempo del Centro
44236,JAL,,,0,1/7/19,,Tiempo del Centro
44237,JAL,,,0,1/7/19,,Tiempo del Centro
44238,JAL,,,0,1/7/19,,Tiempo del Centro
44239,JAL,,,0,1/7/19,,Tiempo del Centro
44240,JAL,039,03,0,1/7/19,,Tiempo del Centro
44241,JAL,,,0,1/7/19,,Tiempo del Centro
44242,JAL,,,0,1/7/19,,Tiempo del Centro
44243,JAL,,,0,1/7/19,,Tiempo del Centro
44244,JAL,,,0,1/7/19,,Tiempo del Centro
44245,JAL,,,0,1/7/19,,Tiempo del Centro
44246,JAL,039,03,0,1/7/19,,Tiempo del Centro
44247,JAL,039,03,0,1/7/19,,Tiempo del Centro
44248,JAL,,,0,1/7/19,,Tiempo del Centro
44249,JAL,039,03,0,1/7/19,,Tiempo del Centro
44250,JAL,039,03,0,1/7/19,,Tiempo del Centro
44251,JAL,,,0,1/7/19,,Tiempo del Centro
44252,JAL,,,0,1/7/19,,Tiempo del Centro
44253,JAL,,,0,1/7/19,,Tiempo del Centro
44254,JAL,,,0,1/7/19,,Tiempo del Centro
44255,JAL,,,0,1/7/19,,Tiempo del Centro
44256,JAL,,,0,1/7/19,,Tiempo del Centro
44257,JAL,039,03,0,1/7/19,,Tiempo del Centro
44258,JAL,039,03,0,1/7/19,,Tiempo del Centro
44259,JAL,039,03,0,1/7/19,,Tiempo del Centro
44260,JAL,039,03,0,1/7/19,,Tiempo del Centro
44261,JAL,,,0,1/7/19,,Tiempo del Centro
44262,JAL,,,0,1/7/19,,Tiempo del Centro
44263,JAL,,,0,1/7/19,,Tiempo del Centro
44264,JAL,,,0,1/7/19,,Tiempo del Centro
44265,JAL,039,03,0,1/7/19,,Tiempo del Centro
44266,JAL,039,03,0,1/7/19,,Tiempo del Centro
44267,JAL,039,03,0,1/7/19,,Tiempo del Centro
44268,JAL,039,03,0,1/7/19,,Tiempo del Centro
44269,JAL,,,0,1/7/19,,Tiempo del Centro
44270,JAL,039,03,0,1/7/19,,Tiempo del Centro
44271,JAL,,,0,1/7/19,,Tiempo del Centro
44272,JAL,,,0,1/7/19,,Tiempo del Centro
44273,JAL,,,0,1/7/19,,Tiempo del Centro
44274,JAL,,,0,1/7/19,,Tiempo del Centro
44275,JAL,,,0,1/7/19,,Tiempo del Centro
44276,JAL,,,0,1/7/19,,Tiempo del Centro
44277,JAL,,,0,1/7/19,,Tiempo del Centro
44278,JAL,,,0,1/7/19,,Tiempo del Centro
44279,JAL,,,0,1/7/19,,Tiempo del Centro
44280,JAL,039,03,0,1/7/19,,Tiempo del Centro
44281,JAL,,,0,1/7/19,,Tiempo del Centro
44282,JAL,,,0,1/7/19,,Tiempo del Centro
44283,JAL,,,0,1/7/19,,Tiempo del Centro
44284,JAL,,,0,1/7/19,,Tiempo del Centro
44285,JAL,,,0,1/7/19,,Tiempo del Centro
44286,JAL,,,0,1/7/19,,Tiempo del Centro
44287,JAL,,,0,1/7/19,,Tiempo del Centro
44288,JAL,,,0,1/7/19,,Tiempo del Centro
44289,JAL,,,0,1/7/19,,Tiempo del Centro
44290,JAL,039,03,0,1/7/19,,Tiempo del Centro
44291,JAL,,,0,1/7/19,,Tiempo del Centro
44292,JAL,,,0,1/7/19,,Tiempo del Centro
44293,JAL,,,0,1/7/19,,Tiempo del Centro
44294,JAL,,,0,1/7/19,,Tiempo del Centro
44295,JAL,,,0,1/7/19,,Tiempo del Centro
44296,JAL,,,0,1/7/19,,Tiempo del Centro
44297,JAL,,,0,1/7/19,,Tiempo del Centro
44298,JAL,039,03,0,1/7/19,,Tiempo del Centro
44299,JAL,039,03,0,1/7/19,,Tiempo del Centro
44300,JAL,039,03,0,1/7/19,,Tiempo del Centro
44301,JAL,,,0,1/7/19,,Tiempo del Centro
44302,JAL,,,0,1/7/19,,Tiempo del Centro
44303,JAL,,,0,1/7/19,,Tiempo del Centro
44304,JAL,,,0,1/7/19,,Tiempo del Centro
44305,JAL,,,0,1/7/19,,Tiempo del Centro
44306,JAL,039,03,0,1/7/19,,Tiempo del Centro
44307,JAL,039,03,0,1/7/19,,Tiempo del Centro
44308,JAL,,,0,1/7/19,,Tiempo del Centro
44309,JAL,,,0,1/7/19,,Tiempo del Centro
44310,JAL,,,0,1/7/19,,Tiempo del Centro
44311,JAL,,,0,1/7/19,,Tiempo del Centro
44312,JAL,,,0,1/7/19,,Tiempo del Centro
44313,JAL,,,0,1/7/19,,Tiempo del Centro
44314,JAL,,,0,1/7/19,,Tiempo del Centro
44315,JAL,,,0,1/7/19,,Tiempo del Centro
44316,JAL,,,0,1/7/19,,Tiempo del Centro
44317,JAL,,,0,1/7/19,,Tiempo del Centro
44318,JAL,,,0,1/7/19,,Tiempo del Centro
44319,JAL,,,0,1/7/19,,Tiempo del Centro
44320,JAL,039,03,0,1/7/19,,Tiempo del Centro
44321,JAL,,,0,1/7/19,,Tiempo del Centro
44322,JAL,,,0,1/7/19,,Tiempo del Centro
44323,JAL,,,0,1/7/19,,Tiempo del Centro
44324,JAL,,,0,1/7/19,,Tiempo del Centro
44325,JAL,,,0,1/7/19,,Tiempo del Centro
44326,JAL,,,0,1/7/19,,Tiempo del Centro
44327,JAL,,,0,1/7/19,,Tiempo del Centro
44328,JAL,,,0,1/7/19,,Tiempo del Centro
44329,JAL,039,03,0,1/7/19,,Tiempo del Centro
44330,JAL,039,03,0,1/7/19,,Tiempo del Centro
44331,JAL,,,0,1/7/19,,Tiempo del Centro
44332,JAL,,,0,1/7/19,,Tiempo del Centro
44333,JAL,,,0,1/7/19,,Tiempo del Centro
44334,JAL,,,0,1/7/19,,Tiempo del Centro
44335,JAL,,,0,1/7/19,,Tiempo del Centro
44336,JAL,,,0,1/7/19,,Tiempo del Centro
44337,JAL,,,0,1/7/19,,Tiempo del Centro
44338,JAL,,,0,1/7/19,,Tiempo del Centro
44339,JAL,,,0,1/7/19,,Tiempo del Centro
44340,JAL,039,03,0,1/7/19,,Tiempo del Centro
44341,JAL,,,0,1/7/19,,Tiempo del Centro
44342,JAL,,,0,1/7/19,,Tiempo del Centro
44343,JAL,,,0,1/7/19,,Tiempo del Centro
44344,JAL,,,0,1/7/19,,Tiempo del Centro
44345,JAL,,,0,1/7/19,,Tiempo del Centro
44346,JAL,,,0,1/7/19,,Tiempo del Centro
44347,JAL,,,0,1/7/19,,Tiempo del Centro
44348,JAL,,,0,1/7/19,,Tiempo del Centro
44349,JAL,,,0,1/7/19,,Tiempo del Centro
44350,JAL,039,03,0,1/7/19,,Tiempo del Centro
44351,JAL,,,0,1/7/19,,Tiempo del Centro
44352,JAL,,,0,1/7/19,,Tiempo del Centro
44353,JAL,,,0,1/7/19,,Tiempo del Centro
44354,JAL,,,0,1/7/19,,Tiempo del Centro
44355,JAL,,,0,1/7/19,,Tiempo del Centro
44356,JAL,,,0,1/7/19,,Tiempo del Centro
44357,JAL,,,0,1/7/19,,Tiempo del Centro
44358,JAL,,,0,1/7/19,,Tiempo del Centro
44359,JAL,,,0,1/7/19,,Tiempo del Centro
44360,JAL,039,03,0,1/7/19,,Tiempo del Centro
44361,JAL,,,0,1/7/19,,Tiempo del Centro
44362,JAL,,,0,1/7/19,,Tiempo del Centro
44363,JAL,,,0,1/7/19,,Tiempo del Centro
44364,JAL,,,0,1/7/19,,Tiempo del Centro
44365,JAL,,,0,1/7/19,,Tiempo del Centro
44366,JAL,,,0,1/7/19,,Tiempo del Centro
44367,JAL,,,0,1/7/19,,Tiempo del Centro
44368,JAL,,,0,1/7/19,,Tiempo del Centro
44369,JAL,,,0,1/7/19,,Tiempo del Centro
44370,JAL,039,03,0,1/7/19,,Tiempo del Centro
44371,JAL,,,0,1/7/19,,Tiempo del Centro
44372,JAL,,,0,1/7/19,,Tiempo del Centro
44373,JAL,,,0,1/7/19,,Tiempo del Centro
44374,JAL,,,0,1/7/19,,Tiempo del Centro
44375,JAL,,,0,1/7/19,,Tiempo del Centro
44376,JAL,,,0,1/7/19,,Tiempo del Centro
44377,JAL,,,0,1/7/19,,Tiempo del Centro
44378,JAL,,,0,1/7/19,,Tiempo del Centro
44379,JAL,,,0,1/7/19,,Tiempo del Centro
44380,JAL,039,03,0,1/7/19,,Tiempo del Centro
44381,JAL,,,0,1/7/19,,Tiempo del Centro
44382,JAL,,,0,1/7/19,,Tiempo del Centro
44383,JAL,,,0,1/7/19,,Tiempo del Centro
44384,JAL,,,0,1/7/19,,Tiempo del Centro
44385,JAL,,,0,1/7/19,,Tiempo del Centro
44386,JAL,,,0,1/7/19,,Tiempo del Centro
44387,JAL,,,0,1/7/19,,Tiempo del Centro
44388,JAL,,,0,1/7/19,,Tiempo del Centro
44389,JAL,,,0,1/7/19,,Tiempo del Centro
44390,JAL,039,03,0,1/7/19,,Tiempo del Centro
44391,JAL,,,0,1/7/19,,Tiempo del Centro
44392,JAL,,,0,1/7/19,,Tiempo del Centro
44393,JAL,,,0,1/7/19,,Tiempo del Centro
44394,JAL,,,0,1/7/19,,Tiempo del Centro
44395,JAL,039,03,0,1/7/19,,Tiempo del Centro
44396,JAL,,,0,1/7/19,,Tiempo del Centro
44397,JAL,,,0,1/7/19,,Tiempo del Centro
44398,JAL,039,03,0,1/7/19,,Tiempo del Centro
44399,JAL,039,03,0,1/7/19,,Tiempo del Centro
44400,JAL,039,03,0,1/7/19,,Tiempo del Centro
44401,JAL,,,0,1/7/19,,Tiempo del Centro
44402,JAL,,,0,1/7/19,,Tiempo del Centro
44403,JAL,,,0,1/7/19,,Tiempo del Centro
44404,JAL,,,0,1/7/19,,Tiempo del Centro
44405,JAL,,,0,1/7/19,,Tiempo del Centro
44406,JAL,,,0,1/7/19,,Tiempo del Centro
44407,JAL,,,0,1/7/19,,Tiempo del Centro
44408,JAL,,,0,1/7/19,,Tiempo del Centro
44409,JAL,,,0,1/7/19,,Tiempo del Centro
44410,JAL,039,03,0,1/7/19,,Tiempo del Centro
44411,JAL,,,0,1/7/19,,Tiempo del Centro
44412,JAL,,,0,1/7/19,,Tiempo del Centro
44413,JAL,,,0,1/7/19,,Tiempo del Centro
44414,JAL,,,0,1/7/19,,Tiempo del Centro
44415,JAL,,,0,1/7/19,,Tiempo del Centro
44416,JAL,,,0,1/7/19,,Tiempo del Centro
44417,JAL,,,0,1/7/19,,Tiempo del Centro
44418,JAL,,,0,1/7/19,,Tiempo del Centro
44419,JAL,039,03,0,1/7/19,,Tiempo del Centro
44420,JAL,039,03,0,1/7/19,,Tiempo del Centro
44421,JAL,,,0,1/7/19,,Tiempo del Centro
44422,JAL,,,0,1/7/19,,Tiempo del Centro
44423,JAL,,,0,1/7/19,,Tiempo del Centro
44424,JAL,,,0,1/7/19,,Tiempo del Centro
44425,JAL,,,0,1/7/19,,Tiempo del Centro
44426,JAL,,,0,1/7/19,,Tiempo del Centro
44427,JAL,,,0,1/7/19,,Tiempo del Centro
44428,JAL,,,0,1/7/19,,Tiempo del Centro
44429,JAL,,,0,1/7/19,,Tiempo del Centro
44430,JAL,039,03,0,1/7/19,,Tiempo del Centro
44431,JAL,,,0,1/7/19,,Tiempo del Centro
44432,JAL,,,0,1/7/19,,Tiempo del Centro
44433,JAL,,,0,1/7/19,,Tiempo del Centro
44434,JAL,,,0,1/7/19,,Tiempo del Centro
44435,JAL,,,0,1/7/19,,Tiempo del Centro
44436,JAL,,,0,1/7/19,,Tiempo del Centro
44437,JAL,,,0,1/7/19,,Tiempo del Centro
44438,JAL,039,03,0,1/7/19,,Tiempo del Centro
44439,JAL,,,0,1/7/19,,Tiempo del Centro
44440,JAL,039,03,0,1/7/19,,Tiempo del Centro
